seconds,bpm,nd
291.000,127.250,19.000
291.250,128.250,18.500
291.500,128.250,18.500
291.750,129.250,18.500
292.000,129.250,18.500
292.250,126.500,18.500
292.500,126.500,18.500
292.750,124.000,18.500
293.000,122.000,18.500
293.250,122.000,18.500
293.500,122.000,18.500
293.750,120.000,18.500
294.000,120.000,19.000
294.250,118.500,19.500
294.500,118.500,19.500
294.750,118.500,19.500
295.000,118.500,19.500
295.250,118.750,19.500
295.500,118.750,19.000
295.750,119.500,19.000
296.000,119.500,19.500
296.250,120.750,19.500
296.500,120.750,19.000
296.750,120.250,19.000
297.000,120.250,19.500
297.250,117.500,19.000
297.500,117.500,19.000
297.750,117.000,19.500
298.000,117.000,19.500
298.250,115.000,19.500
298.500,115.000,20.000
298.750,112.000,20.000
299.000,112.000,19.500
299.250,107.750,19.500
299.500,107.750,19.500
299.750,107.750,19.500
300.000,107.750,19.500
300.250,107.750,19.500
300.500,109.750,19.500
300.750,109.750,19.000
301.000,113.000,19.500
301.250,113.000,19.000
301.500,118.000,19.000
301.750,118.000,19.000
302.000,123.500,19.500
302.250,123.500,20.000
302.500,125.500,20.000
302.750,122.000,20.000
303.000,122.000,20.000
303.250,121.000,20.000
303.500,121.000,20.000
303.750,125.000,20.000
304.000,125.000,19.500
304.250,125.000,20.000
304.500,128.500,19.500
304.750,128.500,19.500
305.000,128.500,20.000
305.250,128.500,19.500
305.500,121.000,19.500
305.750,121.000,19.500
306.000,123.500,19.500
306.250,126.250,19.000
306.500,126.250,19.000
306.750,130.500,19.000
307.000,130.500,19.500
307.250,132.750,20.000
307.500,132.750,20.000
307.750,134.250,19.500
308.000,134.250,19.000
308.250,135.250,19.500
308.500,137.250,19.000
308.750,137.250,19.000
309.000,139.500,19.000
309.250,139.500,18.500
309.500,141.500,18.500
309.750,142.750,18.500
310.000,142.750,17.500
310.250,143.750,18.000
310.500,143.750,18.500
310.750,144.250,18.000
311.000,145.000,18.000
311.250,145.000,19.000
311.500,145.250,18.500
311.750,145.250,17.500
312.000,145.250,17.000
312.250,145.750,16.500
312.500,145.750,17.500
312.750,146.750,18.000
313.000,147.250,18.000
313.250,147.250,17.500
313.500,147.750,18.000
313.750,147.750,18.000
314.000,147.500,18.000
314.250,146.750,18.500
314.500,146.750,18.000
314.750,147.000,18.000
315.000,147.000,18.500
315.250,147.250,18.000
315.500,147.250,17.500
315.750,143.750,17.000
316.000,143.750,16.000
316.250,144.250,15.500
316.500,144.250,17.000
316.750,148.000,19.000
317.000,148.000,20.000
317.250,148.250,20.000
317.500,148.500,23.500
317.750,148.500,26.500
318.000,150.000,24.000
318.250,150.000,22.500
318.500,151.250,21.500
318.750,152.000,22.000
319.000,152.000,22.500
319.250,152.000,23.000
319.500,152.750,23.000
319.750,153.500,21.500
320.000,153.500,21.000
320.250,154.500,20.500
320.500,155.750,19.000
320.750,155.750,18.500
321.000,156.500,19.000
321.250,156.500,19.000
321.500,157.750,19.000
321.750,157.750,18.500
322.000,157.750,18.500
322.250,158.250,19.500
322.500,158.250,21.000
322.750,159.500,22.000
323.000,160.500,22.000
323.250,160.500,22.000
323.500,160.500,22.500
323.750,161.000,24.000
324.000,161.000,23.500
324.250,162.000,23.500
324.500,161.750,25.000
324.750,161.750,24.500
325.000,161.500,25.000
325.250,162.000,25.500
325.500,162.000,24.500
325.750,162.000,25.000
326.000,162.000,24.500
326.250,162.000,24.500
326.500,162.000,24.500
326.750,162.000,25.000
327.000,162.500,24.500
327.250,162.500,24.000
327.500,162.500,24.500
327.750,162.500,23.000
328.000,163.750,22.500
328.250,163.750,23.000
328.500,164.250,22.500
328.750,163.500,23.000
329.000,163.500,22.500
329.250,163.250,21.500
329.500,163.500,22.500
329.750,163.500,22.500
330.000,164.250,21.500
330.250,164.250,23.000
330.500,165.000,23.500
330.750,165.000,25.000
331.000,164.750,25.000
331.250,164.750,27.000
331.500,165.000,34.000
331.750,165.000,28.500
332.000,166.250,27.500
332.250,166.250,28.500
332.500,166.500,26.500
332.750,166.250,25.500
333.000,166.250,25.500
333.250,166.250,26.000
333.500,166.250,25.000
333.750,165.250,23.500
334.000,165.250,22.500
334.250,166.250,22.000
334.500,166.500,22.000
334.750,166.500,22.500
335.000,166.250,22.500
335.250,166.250,22.500
335.500,165.500,22.500
335.750,165.500,22.500
336.000,164.750,22.500
336.250,163.750,23.500
336.500,163.750,23.000
336.750,164.250,23.500
337.000,164.250,23.500
337.250,163.750,23.500
337.500,163.250,23.500
337.750,163.250,24.000
338.000,160.250,24.000
338.250,160.250,23.500
338.500,159.250,23.500
338.750,159.250,23.500
339.000,159.250,23.500
339.250,159.250,24.000
339.500,159.250,23.500
339.750,159.250,23.500
340.000,159.250,24.000
340.250,159.250,23.500
340.500,146.500,23.500
340.750,146.500,23.500
341.000,141.250,23.500
341.250,141.250,23.000
341.500,137.250,23.000
341.750,137.250,23.000
342.000,137.250,23.000
342.250,138.250,22.500
342.500,138.250,22.500
342.750,138.500,22.500
343.000,138.500,22.500
343.250,143.000,23.000
343.500,143.000,23.000
343.750,146.500,23.000
344.000,146.500,22.500
344.250,147.750,22.500
344.500,147.750,22.000
344.750,147.750,23.000
345.000,151.250,22.500
345.250,151.250,23.000
345.500,151.250,29.500
345.750,153.750,30.500
346.000,153.750,29.000
346.250,156.000,29.000
346.500,156.250,28.000
346.750,156.250,27.500
347.000,156.250,28.000
347.250,157.750,28.500
347.500,158.000,28.000
347.750,158.000,27.500
348.000,157.500,27.000
348.250,157.500,25.500
348.500,157.750,24.000
348.750,157.750,23.000
349.000,154.750,22.500
349.250,154.750,21.500
349.500,153.250,21.500
349.750,153.250,21.000
350.000,155.750,20.500
350.250,155.750,20.000
350.500,154.000,19.500
350.750,154.000,19.500
351.000,151.500,19.500
351.250,151.500,19.500
351.500,150.250,19.500
351.750,150.250,19.500
352.000,153.250,19.500
352.250,153.250,19.500
352.500,155.750,19.000
352.750,156.500,19.500
353.000,156.500,19.000
353.250,156.750,19.000
353.500,156.750,19.000
353.750,157.000,19.000
354.000,149.500,18.500
354.250,149.500,18.500
354.500,148.000,18.500
354.750,148.000,18.500
355.000,149.000,19.000
355.250,150.500,19.000
355.500,150.500,19.000
355.750,152.750,19.500
356.000,154.000,19.500
356.250,154.000,19.500
356.500,154.000,20.000
356.750,155.000,20.000
357.000,155.000,20.500
357.250,155.000,20.500
357.500,155.000,21.000
357.750,155.250,20.500
358.000,155.500,20.500
358.250,155.500,21.000
358.500,156.000,20.500
358.750,156.000,20.500
359.000,156.250,20.500
359.250,157.000,20.500
359.500,158.000,20.500
359.750,158.000,20.500
360.000,157.750,20.500
360.250,157.750,20.500
360.500,157.750,20.500
360.750,154.500,21.000
361.000,152.250,21.000
361.250,152.250,21.500
361.500,151.250,22.000
361.750,152.500,22.000
362.000,152.500,22.000
362.250,153.500,22.000
362.500,153.500,22.500
362.750,146.500,23.000
363.000,146.500,23.500
363.250,145.000,23.500
363.500,145.000,23.500
363.750,149.250,22.500
364.000,149.250,22.500
364.250,150.500,22.500
364.500,152.000,22.500
364.750,152.000,22.500
365.000,152.000,22.500
365.250,153.250,22.000
365.500,154.750,22.000
365.750,154.750,22.500
366.000,154.750,22.500
366.250,156.500,22.500
366.500,156.500,22.500
366.750,156.500,22.500
367.000,158.250,22.000
367.250,158.250,22.500
367.500,158.250,23.500
367.750,158.750,24.000
368.000,158.750,23.500
368.250,159.750,23.500
368.500,159.250,23.000
368.750,159.250,23.000
369.000,159.250,23.500
369.250,158.750,23.000
369.500,159.750,23.000
369.750,159.750,24.000
370.000,160.500,25.500
370.250,160.500,30.500
370.500,161.250,30.000
370.750,161.250,25.500
371.000,161.750,23.500
371.250,161.750,25.000
371.500,161.250,27.000
371.750,162.250,27.000
372.000,162.250,26.000
372.250,162.750,25.500
372.500,162.750,24.500
372.750,162.750,23.500
373.000,162.750,23.500
373.250,162.750,23.500
373.500,162.750,22.500
373.750,163.000,25.500
374.000,163.250,32.500
374.250,163.250,32.000
374.500,164.000,28.500
374.750,164.500,27.500
375.000,164.500,28.000
375.250,164.750,28.000
375.500,164.750,30.000
375.750,164.750,29.000
376.000,164.750,31.500
376.250,164.750,48.500
376.500,164.750,52.000
376.750,164.750,52.000
377.000,164.750,52.500
377.250,164.750,53.000
377.500,163.750,48.500
377.750,163.750,43.500
378.000,163.250,44.000
378.250,162.750,45.000
378.500,162.750,44.500
378.750,162.750,41.500
379.000,162.750,37.500
379.250,162.750,33.000
379.500,162.750,29.000
379.750,162.750,26.500
380.000,163.250,25.500
380.250,163.250,24.500
380.500,163.750,24.000
380.750,163.750,24.500
381.000,162.750,24.000
381.250,163.250,24.000
381.500,163.250,24.500
381.750,163.250,24.500
382.000,163.250,25.000
382.250,164.750,25.500
382.500,164.750,25.500
382.750,165.250,26.500
383.000,165.250,26.500
383.250,165.000,26.500
383.500,164.500,27.500
383.750,164.500,27.500
384.000,164.500,28.000
384.250,164.500,28.500
384.500,166.500,29.500
384.750,166.500,30.500
385.000,166.250,31.500
385.250,166.250,31.500
385.500,166.500,32.500
385.750,166.500,35.000
386.000,166.000,37.500
386.250,166.000,40.000
386.500,166.000,43.000
386.750,166.500,41.500
387.000,166.500,39.000
387.250,164.500,38.000
387.500,164.500,39.500
387.750,164.750,42.500
388.000,164.750,44.500
388.250,164.750,44.500
388.500,164.750,45.500
388.750,164.750,48.500
389.000,162.500,46.000
389.250,162.500,42.500
389.500,164.000,39.500
389.750,164.000,38.500
390.000,164.250,38.500
390.250,164.250,39.000
390.500,163.750,37.500
390.750,163.750,35.500
391.000,160.750,35.500
391.250,160.250,34.000
391.500,160.250,31.000
391.750,160.250,31.500
392.000,160.250,32.000
392.250,160.250,31.500
392.500,160.250,31.000
392.750,160.250,31.000
393.000,159.750,31.000
393.250,159.750,30.500
393.500,160.000,30.000
393.750,161.750,30.000
394.000,161.750,30.500
394.250,162.250,31.500
394.500,162.250,30.500
394.750,162.500,29.000
395.000,162.500,28.500
395.250,162.500,28.000
395.500,162.500,27.500
395.750,162.500,28.000
396.000,162.500,28.000
396.250,162.500,27.000
396.500,163.750,26.500
396.750,163.500,26.500
397.000,163.500,25.500
397.250,161.250,25.000
397.500,158.750,25.000
397.750,158.750,24.500
398.000,157.750,24.000
398.250,155.000,24.000
398.500,155.000,24.000
398.750,154.750,24.000
399.000,154.750,23.500
399.250,150.000,24.000
399.500,145.500,23.500
399.750,145.500,23.500
400.000,146.000,24.000
400.250,146.000,23.500
400.500,140.750,23.500
400.750,138.000,23.500
401.000,138.000,24.000
401.250,137.750,24.500
401.500,137.750,25.000
401.750,139.000,25.000
402.000,139.000,24.500
402.250,140.750,24.500
402.500,144.250,25.000
402.750,144.250,25.000
403.000,144.000,25.000
403.250,144.000,25.500
403.500,143.000,25.000
403.750,143.750,25.000
404.000,143.750,25.000
404.250,145.000,25.000
404.500,145.000,25.000
404.750,146.500,24.500
405.000,150.000,24.500
405.250,150.000,24.500
405.500,150.000,24.000
405.750,152.500,24.500
406.000,153.750,24.500
406.250,153.750,25.000
406.500,155.000,26.000
406.750,155.000,26.000
407.000,156.250,26.000
407.250,157.500,26.000
407.500,158.250,26.500
407.750,158.250,27.000
408.000,159.250,27.000
408.250,159.250,28.000
408.500,159.250,27.500
408.750,159.250,27.000
409.000,159.250,26.500
409.250,160.000,24.500
409.500,160.250,24.000
409.750,160.250,24.000
410.000,160.250,24.500
410.250,160.000,24.500
410.500,160.000,25.000
410.750,161.000,25.500
411.000,161.000,26.000
411.250,162.250,28.000
411.500,161.750,29.500
411.750,161.750,29.000
412.000,161.750,27.500
412.250,161.750,27.000
412.500,162.000,26.500
412.750,162.000,26.500
413.000,163.750,27.000
413.250,163.750,26.500
413.500,164.000,25.500
413.750,164.000,24.500
414.000,165.500,24.500
414.250,165.500,23.500
414.500,165.750,23.000
414.750,165.750,23.500
415.000,165.500,23.000
415.250,164.750,22.500
415.500,164.750,22.500
415.750,165.750,23.000
416.000,165.750,24.000
416.250,164.750,24.500
416.500,164.750,24.000
416.750,165.000,23.500
417.000,165.000,23.000
417.250,166.000,23.000
417.500,165.750,24.500
417.750,165.750,26.000
418.000,165.750,26.500
418.250,166.000,27.000
418.500,166.250,27.500
418.750,166.250,29.000
419.000,167.250,30.000
419.250,167.250,31.500
419.500,167.250,33.000
419.750,167.250,32.000
420.000,166.250,31.500
420.250,166.250,32.500
420.500,166.000,33.000
420.750,166.000,33.500
421.000,166.500,33.500
421.250,166.500,33.500
421.500,168.000,33.000
421.750,168.000,33.500
422.000,164.750,34.000
422.250,164.750,33.000
422.500,163.750,33.000
422.750,162.750,33.000
423.000,162.750,32.000
423.250,162.500,31.500
423.500,162.250,32.000
423.750,162.250,31.500
424.000,162.500,31.000
424.250,162.500,31.500
424.500,164.000,32.000
424.750,164.000,33.000
425.000,165.000,32.000
425.250,165.000,31.000
425.500,165.000,30.500
425.750,165.000,31.000
426.000,165.000,31.000
426.250,165.000,30.000
426.500,165.750,31.000
426.750,165.750,32.500
427.000,166.000,33.500
427.250,166.000,33.000
427.500,167.000,32.000
427.750,167.000,31.000
428.000,167.000,32.000
428.250,167.000,33.000
428.500,166.750,32.500
428.750,166.750,33.000
429.000,167.250,33.000
429.250,167.250,32.500
429.500,166.250,32.500
429.750,166.250,33.500
430.000,167.000,33.500
430.250,167.000,33.500
430.500,168.000,34.000
430.750,168.000,34.500
431.000,168.000,37.000
431.250,168.250,38.000
431.500,168.250,38.000
431.750,168.750,41.000
432.000,168.750,42.500
432.250,168.750,45.500
432.500,168.750,47.500
432.750,168.250,48.500
433.000,168.250,49.000
433.250,169.500,47.500
433.500,169.500,46.500
433.750,169.500,45.500
434.000,169.500,45.000
434.250,170.000,45.000
434.500,170.000,45.000
434.750,169.750,44.000
435.000,168.500,42.500
435.250,168.500,40.500
435.500,168.500,39.000
435.750,168.500,38.000
436.000,169.250,38.000
436.250,169.250,38.000
436.500,169.000,37.500
436.750,169.000,38.000
437.000,169.000,37.500
437.250,169.000,37.500
437.500,167.250,38.000
437.750,167.250,38.000
438.000,167.250,38.500
438.250,167.250,39.000
438.500,166.000,39.500
438.750,166.000,39.500
439.000,166.000,39.500
439.250,163.250,39.500
439.500,162.500,39.500
439.750,162.500,39.500
440.000,161.500,40.000
440.250,161.250,40.000
440.500,161.250,40.500
440.750,159.750,41.500
441.000,159.000,42.500
441.250,159.000,42.500
441.500,158.500,41.000
441.750,158.500,40.500
442.000,158.250,39.500
442.250,160.000,39.000
442.500,160.000,39.000
442.750,160.000,39.000
443.000,147.500,39.500
443.250,147.500,40.500
443.500,144.500,40.500
443.750,144.500,39.500
444.000,144.500,39.000
444.250,144.250,38.000
444.500,144.250,37.000
444.750,144.250,37.500
445.000,144.250,38.000
445.250,144.250,37.500
445.500,144.250,38.000
445.750,144.250,37.500
446.000,144.250,37.500
446.250,144.250,37.500
446.500,144.250,37.000
446.750,144.250,36.500
447.000,144.250,36.000
447.250,144.250,36.500
447.500,144.250,36.500
447.750,144.250,38.500
448.000,144.250,41.500
448.250,0.000,40.500
448.500,0.000,37.500
448.750,0.000,37.500
449.000,0.000,37.000
449.250,0.000,36.500
449.500,0.000,37.000
449.750,145.250,38.000
450.000,145.250,38.000
450.250,148.500,36.500
450.500,150.500,34.500
450.750,150.500,34.500
451.000,151.750,35.500
451.250,151.750,35.500
451.500,153.500,35.000
451.750,154.750,34.000
452.000,154.750,34.000
452.250,155.250,34.000
452.500,156.500,33.500
452.750,156.500,32.500
453.000,157.750,32.000
453.250,159.000,31.500
453.500,159.000,32.000
453.750,159.250,32.500
454.000,158.250,33.000
454.250,158.250,32.500
454.500,151.250,32.500
454.750,151.250,32.000
455.000,151.250,32.500
455.250,147.250,32.500
455.500,147.250,32.500
455.750,149.000,32.500
456.000,150.500,31.000
456.250,150.500,30.500
456.500,151.250,30.500
456.750,151.250,31.000
457.000,157.000,32.500
457.250,157.000,32.000
457.500,157.000,31.500
457.750,157.000,31.000
458.000,156.500,30.500
458.250,154.500,31.000
458.500,154.500,31.000
458.750,154.000,31.500
459.000,154.000,32.500
459.250,152.500,32.000
459.500,152.000,31.500
459.750,152.000,30.500
460.000,152.000,28.500
460.250,150.500,28.500
460.500,150.250,30.000
460.750,150.250,30.500
461.000,147.500,30.000
461.250,147.500,29.500
461.500,146.000,29.000
461.750,146.000,29.000
462.000,145.500,28.500
462.250,145.500,28.500
462.500,145.500,28.500
462.750,145.500,28.000
463.000,145.500,27.500
463.250,145.500,28.000
463.500,145.500,28.500
463.750,145.500,28.000
464.000,130.000,28.000
464.250,130.000,28.000
464.500,124.750,28.000
464.750,124.750,28.500
465.000,123.250,28.500
465.250,123.250,28.500
465.500,122.500,29.000
465.750,122.500,29.000
466.000,124.250,29.000
466.250,124.250,29.000
466.500,126.750,29.000
466.750,129.500,28.500
467.000,129.500,28.500
467.250,133.000,28.500
467.500,133.000,29.000
467.750,134.250,29.000
468.000,134.250,28.500
468.250,137.000,28.500
468.500,137.000,28.000
468.750,142.250,28.000
469.000,142.250,28.000
469.250,144.750,28.000
469.500,144.750,28.000
469.750,145.750,28.000
470.000,146.000,28.500
470.250,146.000,28.000
470.500,142.500,27.000
470.750,142.500,26.500
471.000,144.250,26.000
471.250,148.000,26.000
471.500,148.000,26.000
471.750,151.250,26.000
472.000,154.250,26.000
472.250,154.250,26.000
472.500,154.250,25.500
472.750,159.750,26.000
473.000,159.750,26.500
473.250,159.750,27.000
473.500,161.000,27.000
473.750,161.000,27.000
474.000,161.000,27.000
474.250,161.000,27.500
474.500,163.750,27.500
474.750,163.750,28.500
475.000,164.500,29.000
475.250,165.750,29.000
475.500,165.750,29.000
475.750,165.750,30.000
476.000,166.250,31.500
476.250,166.250,33.500
476.500,166.250,33.500
476.750,166.500,32.000
477.000,166.500,31.500
477.250,166.000,31.000
477.500,166.000,30.500
477.750,165.250,30.500
478.000,163.000,30.500
478.250,163.000,30.000
478.500,162.750,28.500
478.750,162.750,27.500
479.000,162.000,27.000
479.250,162.750,26.500
479.500,162.750,26.000
479.750,163.750,26.500
480.000,163.750,26.000
480.250,163.750,25.500
480.500,163.750,25.500
480.750,161.500,26.000
481.000,161.500,26.000
481.250,162.250,26.000
481.500,162.250,26.000
481.750,167.000,26.000
482.000,167.000,25.000
482.250,167.000,25.500
482.500,166.250,25.500
482.750,166.250,24.500
483.000,166.000,24.500
483.250,166.000,24.500
483.500,164.750,24.500
483.750,164.750,24.500
484.000,166.250,25.000
484.250,166.250,25.000
484.500,166.500,26.000
484.750,166.500,26.000
485.000,167.750,26.500
485.250,167.750,27.500
485.500,167.750,27.500
485.750,168.000,28.500
486.000,168.000,30.500
486.250,167.250,31.500
486.500,166.750,32.000
486.750,166.750,32.000
487.000,167.000,32.500
487.250,167.000,33.000
487.500,166.750,32.000
487.750,165.500,32.000
488.000,165.500,31.500
488.250,166.500,30.000
488.500,166.500,29.000
488.750,166.750,28.000
489.000,166.750,27.500
489.250,167.250,27.000
489.500,167.250,26.500
489.750,164.500,25.500
490.000,163.500,24.000
490.250,163.500,23.500
490.500,161.500,23.500
490.750,160.500,23.500
491.000,160.500,23.000
491.250,159.750,23.000
491.500,159.750,22.500
491.750,160.250,22.000
492.000,160.250,22.000
492.250,163.250,22.500
492.500,163.250,22.000
492.750,163.000,22.500
493.000,163.000,23.500
493.250,163.000,25.000
493.500,163.750,26.500
493.750,164.000,27.000
494.000,164.000,27.500
494.250,164.250,28.500
494.500,164.000,29.500
